,Open,Date,High,Low,Close,Volume
51,234.1399994,8/1/2012 0:00,230.6999969,234.3800049,232.0899963,2543800
52,230.5599976,8/2/2012 0:00,228.6600037,234.3399963,230.8099976,3048100
53,234.0299988,8/3/2012 0:00,233.0299988,236.4900055,234.9700012,2825300
54,235.5599976,8/6/2012 0:00,233.8099976,235.7400055,233.9900055,1843700
55,234.1300049,8/7/2012 0:00,233.25,238,236.5599976,2058300
56,235.2899933,8/8/2012 0:00,233.5899963,236.4499969,234.3800049,1534300
57,233.9299927,8/9/2012 0:00,233.5,235.9900055,234.0599976,1548100
58,233.0800018,8/10/2012 0:00,231.4299927,234.8500061,232.75,1852500
59,232.2299957,8/13/2012 0:00,231,234.3699951,232.4400024,1997300
60,234.7100067,8/14/2012 0:00,232.6199951,236.7200012,233.1900024,2751000
61,232.2599945,8/15/2012 0:00,232.25,238.1399994,237.4199982,3264700
62,237.7200012,8/16/2012 0:00,236.1999969,242.8200073,241.5500031,4312100
63,240.6000061,8/17/2012 0:00,240.4700012,243.3500061,241.1699982,3085800
64,241.3699951,8/20/2012 0:00,238.1999969,241.6499939,240.3500061,1889900
65,240.8800049,8/21/2012 0:00,238.5500031,243.8500061,239.4499969,2571500
66,239.3999939,8/22/2012 0:00,238.8000031,244.8999939,243.1000061,2473700
67,242.1399994,8/23/2012 0:00,239.0200043,243.4799957,241.1999969,2453900
68,241.6799927,8/24/2012 0:00,241.3600006,246.8699951,245.7400055,3698800
69,245.7899933,8/27/2012 0:00,243.1199951,247.5,243.9199982,2929700
70,243.9700012,8/28/2012 0:00,243,246.7799988,246.1100006,2742300
71,246.7799988,8/29/2012 0:00,244.5899963,247.6100006,247.1199951,1772600
72,246.9900055,8/30/2012 0:00,245.25,250,246.2200012,3647500
73,248.0700073,8/31/2012 0:00,245.5,249.4499969,248.2700043,3347500
74,248.2700043,9/4/2012 0:00,244.6600037,251,247.8800049,3950800
75,247.6100006,9/5/2012 0:00,245.3000031,248.6100006,246.2200012,2652600
76,248.2299957,9/6/2012 0:00,247.1999969,252.6999969,251.3800049,5361400
77,253.8500061,9/7/2012 0:00,253.5200043,259.4200134,259.1400146,5029500
78,259,9/10/2012 0:00,256.8200073,260,257.0899963,2567200
79,257.6000061,9/11/2012 0:00,254.2599945,257.6000061,255.6699982,2524800
80,256.5,9/12/2012 0:00,253.5,257.7799988,255.6300049,2273200
81,254.9400024,9/13/2012 0:00,253.8000031,262,260.2399902,3525600
82,261.3999939,9/14/2012 0:00,259.769989,264.1099854,261.269989,3666200
83,261.25,9/17/2012 0:00,257,261.25,258,2306300
84,258.480011,9/18/2012 0:00,257,260.5,258.75,2215000
85,259.4500122,9/19/2012 0:00,258.5299988,262.8399963,261.6799927,2636800
86,260.0299988,9/20/2012 0:00,258,260.8699951,260.8099976,2913600
87,261.7399902,9/21/2012 0:00,256.7399902,262,257.4700012,6059300
88,255.2200012,9/24/2012 0:00,253,255.6000061,254.8000031,2707900
89,256.3299866,9/25/2012 0:00,251.0299988,258.9500122,252.4600067,4405800
90,252.3999939,9/26/2012 0:00,248.2299957,254.6100006,249.6699982,2920500
91,250.5399933,9/27/2012 0:00,250.5200043,257.3999939,256.5899963,3397400
92,256.1400146,9/28/2012 0:00,253.1999969,257,254.3200073,2456600
93,255.3999939,10/1/2012 0:00,250.4900055,256.1600037,252.0099945,2581200
94,252.8000031,10/2/2012 0:00,249.0299988,253.1499939,250.6000061,2195800
95,251.2100067,10/3/2012 0:00,249.5599976,256.1000061,255.9199982,2745600
96,256.0100098,10/4/2012 0:00,255.8699951,261.519989,260.4700012,2700400
97,261.2000122,10/5/2012 0:00,257.4899902,261.8999939,258.5100098,2806500
98,257.6700134,10/8/2012 0:00,255.5599976,259.7999878,259.0599976,1762300
99,258.6700134,10/9/2012 0:00,250.7299957,259.3500061,250.9600067,3494800
100,252,10/10/2012 0:00,244.0099945,252.4600067,244.9900055,3948300
101,248,10/11/2012 0:00,241.8899994,249.3000031,244.2200012,3447300
102,243.1799927,10/12/2012 0:00,241.9100037,245.4600067,242.3600006,2203200
103,242.8500061,10/15/2012 0:00,238.5099945,244.7799988,244.1799927,2959800
104,244.8699951,10/16/2012 0:00,242.0800018,245.7700043,243.9400024,2204100
105,243.3699951,10/17/2012 0:00,243.3000031,248.8000031,247.4900055,3302700
106,247.7700043,10/18/2012 0:00,242.6999969,250.9100037,244.8500061,5305300
107,245.1600037,10/19/2012 0:00,238.9400024,246.8200073,240,4395300
108,238.8099976,10/22/2012 0:00,232.3200073,238.9499969,233.7799988,4500000
109,231.0500031,10/23/2012 0:00,230.0099945,236.5,234.3099976,4430800
110,235.8800049,10/24/2012 0:00,227.9499969,235.9400024,228.4900055,3678700
111,230.9199982,10/25/2012 0:00,222.9199982,230.9199982,222.9199982,6741300
112,228.6000061,10/26/2012 0:00,226.6900024,238.7100067,238.2400055,11367500
113,236.3200073,10/31/2012 0:00,230.5,238.6999969,232.8899994,4797600
114,234.2299957,11/1/2012 0:00,231.3399963,234.5500031,232.1399994,3905100
115,234.0099945,11/2/2012 0:00,232.1100006,237.3999939,232.4199982,3374700
116,232.0399933,11/5/2012 0:00,230.1100006,234.8300018,234.3300018,1846100
117,235.4100037,11/6/2012 0:00,234.4499969,237.75,237.5599976,2661300
118,235.6499939,11/7/2012 0:00,229.4199982,235.6600037,232.0599976,3624200
119,232.2200012,11/8/2012 0:00,227.1000061,233.4499969,227.3500061,2982400
120,226.2599945,11/9/2012 0:00,224.6000061,230.9700012,226.3099976,3092500
121,226.5899963,11/12/2012 0:00,225.4100037,229.2200012,226.4700012,2128800
122,225.1199951,11/13/2012 0:00,224.7100067,227.8999939,226.6000061,2629800
123,226.5,11/14/2012 0:00,222.5099945,227.4100037,222.9499969,3034100
124,222.3000031,11/15/2012 0:00,218.1799927,225.1600037,220.6000061,3404700
125,221.3099976,11/16/2012 0:00,218.6399994,226.25,225.2299957,4352800
126,228.3200073,11/19/2012 0:00,227.4499969,232.5,229.7100067,3591200
127,230,11/20/2012 0:00,229.5,233.8200073,233.7799988,2771700
128,233.8399963,11/21/2012 0:00,232.75,238.6699982,238.0299988,2959300
129,239.8899994,11/23/2012 0:00,236.4799957,240,239.8800049,1776800
130,240.3899994,11/26/2012 0:00,238,244.3200073,243.6199951,4178300
131,243.2200012,11/27/2012 0:00,241.5399933,245.6699982,243.3999939,3048500
132,242.4499969,11/28/2012 0:00,241.5,247.2299957,247.1100006,2743400
133,248.0500031,11/29/2012 0:00,247.5,252.4799957,251.2700043,5310500
134,250.3800049,11/30/2012 0:00,248.2700043,252.6499939,252.0500031,3797400
135,252.5399933,12/3/2012 0:00,250,254.1600037,250.3300018,2990600
136,249.9400024,12/4/2012 0:00,248.6600037,253,252.4900055,3114700
137,252.4400024,12/5/2012 0:00,250.3800049,255.5500031,253.9600067,2852200
138,253,12/6/2012 0:00,251.5099945,255.1699982,253.3699951,3557900
139,254.1399994,12/7/2012 0:00,252.0099945,255.2100067,253.2700043,2170300
140,253.1000061,12/10/2012 0:00,247.3000031,254.7799988,247.7700043,3503800
141,248.5,12/11/2012 0:00,246.6499939,253.4799957,250.6900024,4185200
142,251.0700073,12/12/2012 0:00,250.0599976,254.3600006,251.7599945,2628100
143,251.1100006,12/13/2012 0:00,250.0200043,254.5399933,251.25,2460200
144,250.1100006,12/14/2012 0:00,247.7899933,251.8999939,249.1900024,2526900
145,249.8099976,12/17/2012 0:00,249.2599945,254,253.8600006,2277000
146,254.5700073,12/18/2012 0:00,254.5700073,263.1099854,260.3999939,4961000
147,261.2999878,12/19/2012 0:00,257.6799927,261.6700134,257.9899902,2300000
148,258.3599854,12/20/2012 0:00,256.5400085,262.4100037,261.5,2584600
149,257.8200073,12/21/2012 0:00,255.7400055,258.3800049,256.9200134,4704600
150,257.2999878,12/24/2012 0:00,256.9599915,259.5,258.6199951,984400
151,257.1499939,12/26/2012 0:00,248.0399933,257.4200134,248.6300049,4152700
152,248.2799988,12/27/2012 0:00,242.8600006,249.3500061,248.3099976,3639300
153,245.8500061,12/28/2012 0:00,245.0500031,247.4400024,245.1799927,1858700
154,243.75,12/31/2012 0:00,242.75,252.4100037,250.8699951,3419000
155,256.0799866,1/2/2013 0:00,253.2599945,258.1000061,257.3099976,3271000
156,257.269989,1/3/2013 0:00,256.3699951,260.8800049,258.480011,2750900
157,257.5799866,1/4/2013 0:00,256.6499939,259.7999878,259.1499939,1874200
158,262.9700012,1/7/2013 0:00,262.6700134,269.730011,268.4599915,4910000
159,267.0700073,1/8/2013 0:00,263.5700073,268.980011,266.3800049,3010700
160,268.1700134,1/9/2013 0:00,265.3999939,269.5,266.3500061,2265600
161,268.5400085,1/10/2013 0:00,262.2999878,268.7399902,265.3399963,2863400
162,265.1000061,1/11/2013 0:00,264.1099854,268.4299927,267.9400024,2413300
163,268,1/14/2013 0:00,267.5400085,274.2600098,272.730011,4275000
164,270.6799927,1/15/2013 0:00,269.2999878,272.730011,271.8999939,2326900
165,270.5299988,1/16/2013 0:00,267.8299866,271.2399902,268.9299927,2065600
166,271.5,1/17/2013 0:00,269.2099915,271.9700012,270.480011,1884600
167,270.8299866,1/18/2013 0:00,269.6000061,274.5,272.1199951,2942000
168,271.6199951,1/22/2013 0:00,269.230011,272.1000061,270.1900024,2137700
169,270.5700073,1/23/2013 0:00,266.6499939,271.0899963,268.1099854,2508900
170,269.3699951,1/24/2013 0:00,269.3699951,276.6499939,273.4599915,3417000
171,275,1/25/2013 0:00,274.3999939,284.7200012,283.9899902,4968100
172,283.7799988,1/28/2013 0:00,274.3999939,284.480011,276.0400085,4321400
173,275.3500061,1/29/2013 0:00,258.3500061,275.4599915,260.3500061,10172600
174,283,1/30/2013 0:00,267.1099854,284.2000122,272.7600098,13075400
175,271.0400085,1/31/2013 0:00,263.7000122,275.9400024,265.5,6772100
176,268.9299927,2/1/2013 0:00,262.7999878,268.9299927,265,6115000
177,262.7799988,2/4/2013 0:00,259.0700073,264.6799927,259.980011,3723600
178,262,2/5/2013 0:00,261.4599915,268.0299988,266.8900146,4012900
179,265.1600037,2/6/2013 0:00,261.1099854,266.8900146,262.2200012,2770400
180,264.1000061,2/7/2013 0:00,255.1100006,264.1000061,260.230011,3975700
181,261.3999939,2/8/2013 0:00,260.5499878,265.25,261.9500122,3879200
182,263.2000122,2/11/2013 0:00,256.6000061,263.25,257.2099915,3403700
183,259.1900024,2/12/2013 0:00,257,260.1600037,258.7000122,2943700
184,261.5299988,2/13/2013 0:00,260.2999878,269.9599915,269.4700012,5293000
185,267.3699951,2/14/2013 0:00,265.3999939,270.6499939,269.2399902,3463000
186,267.6300049,2/15/2013 0:00,263.1099854,268.9200134,265.0899963,3979900
187,265.9100037,2/19/2013 0:00,264.5,270.1099854,269.75,2854200
188,270.2000122,2/20/2013 0:00,266.3699951,274.2999878,266.4100037,3528900
189,265.1199951,2/21/2013 0:00,263.25,269.480011,265.9400024,3637400
190,266.6199951,2/22/2013 0:00,261.6099854,267.1099854,265.4200134,3124800
191,266.9400024,2/25/2013 0:00,259.6499939,268.6900024,259.8699951,3032400
192,260.8900146,2/26/2013 0:00,255.7299957,262.0400085,259.3599854,3348600
193,259.3999939,2/27/2013 0:00,256.8599854,265.8299866,263.25,2908100
194,261.8099976,2/28/2013 0:00,260.6300049,267,264.269989,2667200
195,263.269989,3/1/2013 0:00,261.0400085,266.6000061,265.7399902,2957000
196,265.3599854,3/4/2013 0:00,264.1400146,273.2999878,273.1099854,3453000
197,274,3/5/2013 0:00,269.9899902,276.6799927,275.5899963,3686200
198,275.7600098,3/6/2013 0:00,271.8299866,276.4899902,273.7900085,2050700
199,274.1000061,3/7/2013 0:00,271.8500061,274.7999878,273.8800049,1939000
200,275,3/8/2013 0:00,271.5,275.4400024,274.1900024,1879800
201,273.4299927,3/11/2013 0:00,270.3999939,273.9899902,271.2399902,1904900
202,271,3/12/2013 0:00,270.3599854,277.3999939,274.1300049,3246200
203,275.2399902,3/13/2013 0:00,272.6400146,276.5,275.1000061,1884200
204,269.6700134,3/14/2013 0:00,263.5299988,270,265.7399902,5226700
205,264.980011,3/15/2013 0:00,260.0499878,267.2600098,261.8200073,4865900
206,259.2999878,3/18/2013 0:00,257.1199951,261.4899902,257.8900146,2720200
207,258.3999939,3/19/2013 0:00,252.6199951,259.5,256.4100037,3738500
208,258.0499878,3/20/2013 0:00,254.5500031,259.7600098,257.2799988,2738900
209,256.1099854,3/21/2013 0:00,252.6799927,257,253.3899994,2806400
210,254.5500031,3/22/2013 0:00,252.0700073,257.769989,257.75,3124600
211,258.5799866,3/25/2013 0:00,254.5,259.4299927,256.019989,2513900
212,257.0499878,3/26/2013 0:00,256.2799988,261.480011,260.3099976,2421000
213,258.75,3/27/2013 0:00,257.8999939,265.9299927,265.2999878,2874900
214,265.8200073,3/28/2013 0:00,264.0599976,267.3800049,266.4899902,2473700
215,266.980011,4/1/2013 0:00,261.0100098,267.3999939,261.6099854,2524800
216,262.3999939,4/2/2013 0:00,260.5499878,265.8900146,263.3200073,2631100
217,262.1199951,4/3/2013 0:00,257.75,263.6700134,259.0299988,2413800
218,259.230011,4/4/2013 0:00,256.1199951,260.4100037,259.0799866,1964400
219,255.7200012,4/5/2013 0:00,253.6699982,256.1799927,255.4799957,2557400
220,255.9199982,4/8/2013 0:00,255.6300049,259.6799927,258.9500122,2295600
221,258.8500061,4/9/2013 0:00,257,262.6099854,261.1400146,2156600
222,261.7799988,4/10/2013 0:00,259.3200073,265.980011,264.769989,2322500
223,264.7399902,4/11/2013 0:00,264.7399902,270.9700012,269.8500061,3090500
224,270.1199951,4/12/2013 0:00,267.019989,273.269989,272.8699951,2866300
225,271.0799866,4/15/2013 0:00,267.1000061,275.1199951,267.7200012,3326000
226,269.3099976,4/16/2013 0:00,268.0599976,272.7999878,272.3399963,2137200
227,270.7999878,4/17/2013 0:00,264.25,270.8500061,267.3999939,3135100
228,266.8099976,4/18/2013 0:00,256.6000061,266.9899902,259.4200134,3137600
229,258.1600037,4/19/2013 0:00,257.5,262.8800049,260.3200073,2602500
230,259.3500061,4/22/2013 0:00,258.0299988,264.6000061,263.5499878,2119100
231,264.5,4/23/2013 0:00,264.5,269.8699951,268.8999939,2270600
232,269.5,4/24/2013 0:00,266.8099976,271.4700012,268.7799988,1852800
233,271.5299988,4/25/2013 0:00,270.5,275.7999878,274.7000122,6116500
234,269.9700012,4/26/2013 0:00,252.8099976,272.019989,254.8099976,14030000
235,254.8999939,4/29/2013 0:00,249.1499939,257.0100098,249.7400055,7117000
236,249.3699951,4/30/2013 0:00,248.5599976,254.6799927,253.8099976,4248800
237,253.8999939,5/1/2013 0:00,245.75,254.1999969,248.2299957,4391400
238,248.9400024,5/2/2013 0:00,245.7799988,252.9299927,252.5500031,3936200
239,256.1400146,5/3/2013 0:00,254.6999969,259.25,258.0499878,3514000
240,258.0899963,5/6/2013 0:00,253.4199982,259.5,255.7200012,2347800
241,256.3099976,5/7/2013 0:00,252.9100037,259.7399902,257.730011,3133700
242,256.8699951,5/8/2013 0:00,255.3300018,260.2999878,258.6799927,2677000
243,258.730011,5/9/2013 0:00,256.8800049,263.5499878,260.1600037,2769300
244,260.8800049,5/10/2013 0:00,260.2099915,263.6499939,263.6300049,3145300
245,262.769989,5/13/2013 0:00,262,265.8800049,264.5100098,2149500
