,Close,Date,High,Low,Open,Volume
0,300.5004883,5/18/2012 0:00,298.6486511,316.5265198,312.862854,11935000
1,307.3623657,5/21/2012 0:00,300.300293,308.1531677,300.555542,6144600
2,300.7007141,5/22/2012 0:00,298.2983093,307.2122192,307.0270386,6097600
3,305.0350342,5/23/2012 0:00,298.8588562,305.1051025,301.1261292,6349800
4,302.1321411,5/24/2012 0:00,299.7347412,306.2662659,304.8848877,3778800
5,296.0610657,5/25/2012 0:00,294.4344482,301.1661682,300.8008118,7156600
6,297.4674683,5/29/2012 0:00,294.4544678,299.8648682,298.2032166,5206100
7,294.4094238,5/30/2012 0:00,292.0570679,296.2462463,294.3743591,3809500
8,290.7207336,5/31/2012 0:00,289.7897949,295.2952881,294.6546631,5930600
9,285.7757874,6/1/2012 0:00,284.4594727,286.6116028,286.1811829,6109600
10,289.5845947,6/4/2012 0:00,285.2902832,290.5355225,285.3953857,4860500
11,285.4904785,6/5/2012 0:00,283.5185242,289.3543396,288.0130005,4675100
12,290.5755615,6/6/2012 0:00,287.0921021,291.2762756,288.5285339,4187400
13,289.4044189,6/7/2012 0:00,288.9139099,294.2392273,294.0940857,3513400
14,290.5155029,6/8/2012 0:00,287.5775757,290.790802,288.2132263,2817900
15,284.5345459,6/11/2012 0:00,283.6286316,292.9529419,292.3973999,5316800
16,282.8328247,6/12/2012 0:00,279.5695801,285.4354248,285.170166,6441900
17,280.8258362,6/13/2012 0:00,279.6196289,283.783783,281.1411438,3904400
18,279.8048096,6/14/2012 0:00,278.5385437,282.8178101,280.9309387,4685100
19,282.5375366,6/15/2012 0:00,278.823822,282.5425415,280.4504395,5996300
20,285.7107239,6/18/2012 0:00,279.9049072,287.392395,281.5915833,4988800
21,291.0560608,6/19/2012 0:00,286.8468323,292.4324341,287.0820923,4148200
22,289.0440369,6/20/2012 0:00,287.0420532,290.2902832,290.1951904,4688700
23,282.8878784,6/21/2012 0:00,282.1471558,290.2102051,290.2102051,4018500
24,286.0260315,6/22/2012 0:00,283.1932068,286.0260315,284.2842712,4451300
25,280.6306458,6/25/2012 0:00,278.953949,284.3293152,283.9489441,3160000
26,282.6226196,6/26/2012 0:00,280.0200195,283.5835876,281.6616516,2697600
27,284.9349365,6/27/2012 0:00,283.2933044,287.2822876,284.1341248,3381200
28,282.437439,6/28/2012 0:00,278.8838806,283.398407,283.2332458,3837900
29,290.3253174,6/29/2012 0:00,286.3863831,290.3553467,287.7677612,5033900
30,290.5255127,7/2/2012 0:00,288.5385437,291.7917786,291.2012024,3307600
31,294.209198,7/3/2012 0:00,289.2892761,294.4995117,290.2952881,2376600
32,298.2582703,7/5/2012 0:00,294.5645752,300.3303223,294.6746826,4687100
33,293.2832947,7/6/2012 0:00,291.7016907,297.0570679,296.5215149,4319200
34,293.2983093,7/9/2012 0:00,290.9159241,294.5946045,292.7677612,3426700
35,291.1411438,7/10/2012 0:00,289.659668,296.5115051,295.3903809,3842300
36,285.8808899,7/11/2012 0:00,282.7527466,289.2142029,288.438446,6991600
37,285.5255127,7/12/2012 0:00,281.3263245,286.2512512,283.8438416,4614900
38,288.5485535,7/13/2012 0:00,284.5595703,289.8648682,286.3613586,3948000
39,287.7477417,7/16/2012 0:00,286.176178,289.8848877,288.4734802,2922200
40,288.653656,7/17/2012 0:00,284.4844971,290.6256409,289.5045166,3356800
41,290.6706848,7/18/2012 0:00,288.353363,292.137146,288.7787781,3093300
42,296.8268127,7/19/2012 0:00,293.2933044,299.5395508,293.3633728,9340000
43,305.7157288,7/20/2012 0:00,299.3894043,306.7767639,304.6846924,12914400
44,308.0630493,7/23/2012 0:00,299.4244385,309.4844971,300.5405273,7116200
45,304.0890808,7/24/2012 0:00,302.4724731,309.2742615,307.8078003,4014700
46,304.2992859,7/25/2012 0:00,302.9879761,306.9970093,304.4644775,3642300
47,306.9869995,7/26/2012 0:00,305.3203125,308.7437439,307.8078003,3367000
48,317.7977905,7/27/2012 0:00,309.0590515,317.8178101,309.7547607,7092300
49,316.4664612,7/30/2012 0:00,315.0650635,321.6216125,318.3433533,4369000
50,316.8017883,7/31/2012 0:00,314.4244385,318.568573,314.444458,3727400
51,316.6566467,8/1/2012 0:00,316.006012,320.0750732,318.9689636,3685500
52,314.6896973,8/2/2012 0:00,312.0170288,319.3343201,313.0680542,3951400
53,320.9859924,8/3/2012 0:00,318.3883972,322.1821899,320.3203125,3790400
54,321.73172,8/6/2012 0:00,319.9299316,325.0150146,320.1251221,3561200
55,320.5905762,8/7/2012 0:00,318.5535583,322.4524536,321.216217,3959600
56,321.4364319,8/8/2012 0:00,319.5695801,323.2582703,319.8448486,2641700
57,321.4964905,8/9/2012 0:00,321.0810852,323.5085144,322.5775757,2138400
58,321.3213196,8/10/2012 0:00,318.3833923,321.4414368,319.614624,2866300
59,330.3353271,8/13/2012 0:00,323.6636658,330.4053955,324.0340271,6529200
60,334.6646729,8/14/2012 0:00,329.829834,336.7617493,329.9549561,7316000
61,334.1040955,8/15/2012 0:00,332.3823853,337.4624634,335.4754639,4816500
62,336.771759,8/16/2012 0:00,333.8738708,337.6576538,334.0890808,3431900
63,338.908905,8/17/2012 0:00,336.1861877,338.9639587,337.3973999,4351000
64,338.1080933,8/20/2012 0:00,336.6666565,339.7747803,338.0880737,3512600
65,335.0900879,8/21/2012 0:00,331.4164124,339.339325,336.8919067,4439900
66,338.9289246,8/22/2012 0:00,333.6836853,340.6406555,334.0240173,3814500
67,338.738739,8/23/2012 0:00,335.8358459,340.5805664,337.4724731,3564800
68,339.6546631,8/24/2012 0:00,337.3773804,340.5655518,338.1381531,2850300
69,334.9449463,8/27/2012 0:00,329.9499512,336.3363342,331.8268127,5222100
70,338.9639587,8/28/2012 0:00,332.7026978,339.1491394,332.8328247,4113000
71,344.3493347,8/29/2012 0:00,338.4134216,344.8398438,339.0240173,5974600
72,341.1811829,8/30/2012 0:00,340.4304199,344.039032,342.4624634,3250500
73,342.8878784,8/31/2012 0:00,340.3603516,344.6346436,342.3423462,4249900
74,340.8608704,9/4/2012 0:00,337.0870972,342.8428345,342.6176147,3775400
75,340.7007141,9/5/2012 0:00,339.9099121,343.5935974,340.340332,3412900
76,350.0500488,9/6/2012 0:00,342.7077026,350.2952881,343.3233337,6080900
77,353.4284363,9/7/2012 0:00,349.1841736,356.4814758,350.3503418,6459500
78,350.7357483,9/10/2012 0:00,349.5445557,356.7617493,355.2352295,5114800
79,346.4414368,9/11/2012 0:00,345.8458557,350.6756897,349.3293152,3743800
80,345.7857971,9/12/2012 0:00,340.7807922,347.8027954,345.0500488,5279300
81,353.3733826,9/13/2012 0:00,345.6156006,354.8548584,346.8919067,5312600
82,355.1951904,9/14/2012 0:00,353.8588562,356.856842,355.1551514,5231700
83,355.3453369,9/17/2012 0:00,352.8528442,356.7967834,354.4094238,3013500
84,359.4995117,9/18/2012 0:00,353.7437439,359.6896973,354.2442322,4129400
85,364.1141052,9/19/2012 0:00,358.5635681,364.6446533,359.1091003,6190400
86,364.4244385,9/20/2012 0:00,360.9709778,366.0560608,362.5975952,5808900
87,367.3623657,9/21/2012 0:00,365.425415,367.8278198,366.4714661,12705400
88,375.0650635,9/24/2012 0:00,365.4904785,375.3953857,365.8658752,7120400
89,374.9549561,9/25/2012 0:00,374.2041931,382.8278198,376.9019165,12104800
90,377.1071167,9/26/2012 0:00,370.8708801,381.0010071,375.300293,11334400
91,378.6286316,9/27/2012 0:00,376.2012024,381.8017883,380.3553467,7854300
92,377.6276245,9/28/2012 0:00,375.9509583,380.0300293,377.4524536,5561400
93,381.2712708,10/1/2012 0:00,378.48349,382.8828735,379.9049072,6329600
94,378.8738708,10/2/2012 0:00,375.510498,383.3783875,382.9829712,5574800
95,381.6316223,10/3/2012 0:00,376.4764709,382.3423462,378.2382507,4412100
96,384.4094238,10/4/2012 0:00,380.0800781,385.3303223,381.7567444,4903400
97,384.209198,10/5/2012 0:00,382.8878784,387.5775757,385.7407532,5466300
98,379.2992859,10/8/2012 0:00,377.4524536,382.1721802,380.8808899,3913200
99,372.4174194,10/9/2012 0:00,371.6366272,381.0410461,380.21521,6000300
100,372.6526489,10/10/2012 0:00,369.5145264,374.1391296,371.3013,4075700
101,376.1161194,10/11/2012 0:00,375.5205078,379.6296387,376.8268127,4763000
102,372.7477417,10/12/2012 0:00,372.4224243,377.8128052,376.3013,4803500
103,370.8608704,10/15/2012 0:00,365.7157288,372.2872925,371.3413391,6032100
104,372.7227173,10/16/2012 0:00,368.5986023,373.868866,370.4354248,4112200
105,378.1231079,10/17/2012 0:00,370.5004883,378.5485535,372.3473511,4581200
106,347.8478394,10/18/2012 0:00,338.3383484,380.0900879,378.1481628,24859900
107,341.2362366,10/19/2012 0:00,336.3363342,353.7037048,353.143158,22941400
108,339.6746826,10/22/2012 0:00,335.1851807,342.6576538,340.8458557,8103000
